Year,Week,Date_Wk,Date,State,Commodity,Commodity_type,Market,price
2019,47,11/24/2019,11/01/2019,Katsina,maize,maize_yellow,retail,88.28
2019,47,11/24/2019,11/01/2019,Katsina,rice,rice_indian,retail,376.34
2019,47,11/24/2019,11/01/2019,Katsina,rice,rice_thailand,farm_gate,366.61
2019,47,11/24/2019,11/01/2019,Katsina,rice,rice_thailand,retail,373.96
2019,48,12/01/2019,11/01/2019,Kaduna,maize,maize_white,retail,72
2019,48,12/01/2019,11/01/2019,Kaduna,maize,maize_yellow,retail,72
2019,48,12/01/2019,11/01/2019,Kaduna,rice,rice_indian,retail,240
2019,48,12/01/2019,11/01/2019,Kaduna,rice,rice_thailand,retail,390
2019,48,12/01/2019,11/01/2019,Kano,maize,maize_white,retail,103.08
2019,48,12/01/2019,11/01/2019,Kano,maize,maize_white,wholesale,90
2019,48,12/01/2019,11/01/2019,Kano,maize,maize_yellow,retail,108.49
2019,48,12/01/2019,11/01/2019,Kano,rice,rice_indian,retail,390.43
2019,48,12/01/2019,11/01/2019,Kano,rice,rice_indian,wholesale,183.4
2019,48,12/01/2019,11/01/2019,Kano,rice,rice_thailand,retail,436.2
2019,48,12/01/2019,11/01/2019,Katsina,maize,maize_white,farm_gate,88
2019,48,12/01/2019,11/01/2019,Katsina,maize,maize_white,retail,92.58
2019,48,12/01/2019,11/01/2019,Katsina,maize,maize_white,wholesale,84.2
2019,48,12/01/2019,11/01/2019,Katsina,maize,maize_yellow,retail,91.01
2019,48,12/01/2019,11/01/2019,Katsina,rice,rice_indian,retail,372.71
2019,48,12/01/2019,11/01/2019,Katsina,rice,rice_thailand,farm_gate,440
2019,48,12/01/2019,11/01/2019,Katsina,rice,rice_thailand,retail,374.34
2019,49,12/08/2019,12/01/2019,Kaduna,maize,maize_white,retail,72
2019,49,12/08/2019,12/01/2019,Kaduna,maize,maize_yellow,retail,72
2019,49,12/08/2019,12/01/2019,Kaduna,rice,rice_indian,retail,240
2019,49,12/08/2019,12/01/2019,Kaduna,rice,rice_thailand,retail,390
2019,49,12/08/2019,12/01/2019,Kano,maize,maize_white,farm_gate,72
2019,49,12/08/2019,12/01/2019,Kano,maize,maize_white,retail,89.07
2019,49,12/08/2019,12/01/2019,Kano,maize,maize_white,wholesale,100.23
2019,49,12/08/2019,12/01/2019,Kano,maize,maize_yellow,farm_gate,72
2019,49,12/08/2019,12/01/2019,Kano,maize,maize_yellow,retail,85.68
2019,49,12/08/2019,12/01/2019,Kano,maize,maize_yellow,wholesale,106.92
2019,49,12/08/2019,12/01/2019,Kano,rice,rice_indian,retail,401.04
2019,49,12/08/2019,12/01/2019,Kano,rice,rice_thailand,farm_gate,380
2019,49,12/08/2019,12/01/2019,Kano,rice,rice_thailand,retail,430.77
2019,49,12/08/2019,12/01/2019,Katsina,maize,maize_white,retail,92.55
2019,49,12/08/2019,12/01/2019,Katsina,maize,maize_yellow,retail,88.22
2019,49,12/08/2019,12/01/2019,Katsina,rice,rice_indian,retail,369.23
2019,49,12/08/2019,12/01/2019,Katsina,rice,rice_thailand,farm_gate,440
2019,49,12/08/2019,12/01/2019,Katsina,rice,rice_thailand,retail,410.72
2019,50,12/15/2019,12/01/2019,Kaduna,maize,maize_white,retail,72
2019,50,12/15/2019,12/01/2019,Kaduna,maize,maize_yellow,retail,72
2019,50,12/15/2019,12/01/2019,Kaduna,rice,rice_indian,retail,240
2019,50,12/15/2019,12/01/2019,Kaduna,rice,rice_thailand,retail,390
2019,50,12/15/2019,12/01/2019,Kano,maize,maize_white,retail,90.24
2019,50,12/15/2019,12/01/2019,Kano,maize,maize_white,wholesale,90
2019,50,12/15/2019,12/01/2019,Kano,maize,maize_yellow,retail,92
2019,50,12/15/2019,12/01/2019,Kano,maize,maize_yellow,wholesale,100
2019,50,12/15/2019,12/01/2019,Kano,rice,rice_indian,retail,361.03
2019,50,12/15/2019,12/01/2019,Kano,rice,rice_indian,wholesale,180
2019,50,12/15/2019,12/01/2019,Kano,rice,rice_thailand,retail,410.24
2019,50,12/15/2019,12/01/2019,Kano,rice,rice_thailand,wholesale,193.29
2019,50,12/15/2019,12/01/2019,Katsina,maize,maize_white,retail,96.07
2019,50,12/15/2019,12/01/2019,Katsina,maize,maize_yellow,retail,87.91
2019,50,12/15/2019,12/01/2019,Katsina,rice,rice_indian,retail,357.66
2019,50,12/15/2019,12/01/2019,Katsina,rice,rice_thailand,retail,402.09
2019,51,12/22/2019,12/01/2019,Kano,maize,maize_white,retail,90.06
2019,51,12/22/2019,12/01/2019,Kano,maize,maize_yellow,retail,92
2019,51,12/22/2019,12/01/2019,Kano,rice,rice_indian,retail,460
2019,51,12/22/2019,12/01/2019,Kano,rice,rice_thailand,retail,520
2019,51,12/22/2019,12/01/2019,Katsina,maize,maize_white,retail,96.52
2019,51,12/22/2019,12/01/2019,Katsina,maize,maize_yellow,retail,92.17
2019,51,12/22/2019,12/01/2019,Katsina,rice,rice_thailand,retail,340.96
2019,52,12/29/2019,12/01/2019,Kano,maize,maize_white,retail,89.84
2019,52,12/29/2019,12/01/2019,Kano,maize,maize_yellow,retail,91
2019,52,12/29/2019,12/01/2019,Kano,rice,rice_indian,retail,460
2019,52,12/29/2019,12/01/2019,Kano,rice,rice_indian,wholesale,181.43
2019,52,12/29/2019,12/01/2019,Kano,rice,rice_thailand,retail,520
2019,52,12/29/2019,12/01/2019,Kano,rice,rice_thailand,wholesale,190
2019,52,12/29/2019,12/01/2019,Katsina,maize,maize_white,retail,98.89
2019,52,12/29/2019,12/01/2019,Katsina,maize,maize_yellow,retail,94.32
2019,52,12/29/2019,12/01/2019,Katsina,rice,rice_thailand,retail,340
2019,53,01/05/2020,12/01/2019,Kano,maize,maize_white,retail,88
2019,53,01/05/2020,12/01/2019,Katsina,maize,maize_white,retail,99.75
2019,53,01/05/2020,12/01/2019,Katsina,maize,maize_yellow,retail,96
2019,53,01/05/2020,12/01/2019,Katsina,rice,rice_thailand,retail,342.5
2020,3,01/19/2020,01/01/2020,Kano,maize,maize_white,retail,92
2020,3,01/19/2020,01/01/2020,Kano,maize,maize_yellow,retail,92
2020,3,01/19/2020,01/01/2020,Kano,rice,rice_indian,wholesale,164.29
2020,3,01/19/2020,01/01/2020,Kano,rice,rice_thailand,wholesale,181.43
2020,20,05/17/2020,05/01/2020,Kano,maize,maize_white,retail,124.36
2020,20,05/17/2020,05/01/2020,Kano,maize,maize_yellow,retail,125.33
2020,20,05/17/2020,05/01/2020,Kano,rice,rice_thailand,retail,586
2020,20,05/17/2020,05/01/2020,Katsina,maize,maize_white,retail,125.47
2020,20,05/17/2020,05/01/2020,Katsina,maize,maize_yellow,retail,122.69
2020,20,05/17/2020,05/01/2020,Katsina,rice,rice_indian,retail,462.13
2020,20,05/17/2020,05/01/2020,Katsina,rice,rice_thailand,retail,494.24
2020,21,05/24/2020,05/01/2020,Kano,maize,maize_white,farm_gate,100
2020,21,05/24/2020,05/01/2020,Kano,maize,maize_white,retail,143.88
2020,21,05/24/2020,05/01/2020,Kano,maize,maize_yellow,farm_gate,108
2020,21,05/24/2020,05/01/2020,Kano,maize,maize_yellow,retail,157.2
2020,21,05/24/2020,05/01/2020,Kano,rice,rice_indian,farm_gate,480
2020,21,05/24/2020,05/01/2020,Kano,rice,rice_indian,retail,516.95
2020,21,05/24/2020,05/01/2020,Kano,rice,rice_thailand,farm_gate,506.67
2020,21,05/24/2020,05/01/2020,Kano,rice,rice_thailand,retail,582.42
2020,21,05/24/2020,05/01/2020,Katsina,maize,maize_white,retail,108.18
2020,21,05/24/2020,05/01/2020,Katsina,maize,maize_yellow,retail,106.04
2020,21,05/24/2020,05/01/2020,Katsina,rice,rice_indian,retail,443.33
2020,21,05/24/2020,05/01/2020,Katsina,rice,rice_thailand,retail,470.51
2020,22,05/31/2020,05/01/2020,Kano,maize,maize_white,retail,100
2020,22,05/31/2020,05/01/2020,Kano,rice,rice_indian,retail,480
2020,22,05/31/2020,05/01/2020,Kano,rice,rice_thailand,retail,560
2020,22,05/31/2020,05/01/2020,Katsina,maize,maize_white,retail,109.94
2020,22,05/31/2020,05/01/2020,Katsina,maize,maize_yellow,retail,107.15
2020,22,05/31/2020,05/01/2020,Katsina,rice,rice_indian,retail,436.55
2020,22,05/31/2020,05/01/2020,Katsina,rice,rice_thailand,retail,477.95
2020,23,06/07/2020,06/01/2020,Kano,maize,maize_white,farm_gate,108
2020,23,06/07/2020,06/01/2020,Kano,maize,maize_white,retail,102.66
2020,23,06/07/2020,06/01/2020,Kano,maize,maize_white,wholesale,120
2020,23,06/07/2020,06/01/2020,Kano,maize,maize_yellow,farm_gate,100
2020,23,06/07/2020,06/01/2020,Kano,maize,maize_yellow,retail,96
2020,23,06/07/2020,06/01/2020,Kano,rice,rice_indian,retail,348.79
2020,23,06/07/2020,06/01/2020,Kano,rice,rice_thailand,retail,414.21
2020,23,06/07/2020,06/01/2020,Katsina,maize,maize_white,retail,127.17
2020,23,06/07/2020,06/01/2020,Katsina,maize,maize_white,wholesale,110
2020,23,06/07/2020,06/01/2020,Katsina,maize,maize_yellow,retail,117.53
2020,23,06/07/2020,06/01/2020,Katsina,maize,maize_yellow,wholesale,150
2020,23,06/07/2020,06/01/2020,Katsina,rice,rice_indian,retail,469.73
2020,23,06/07/2020,06/01/2020,Katsina,rice,rice_thailand,retail,477.34
2020,24,06/14/2020,06/01/2020,Kano,maize,maize_white,retail,100
2020,24,06/14/2020,06/01/2020,Kano,maize,maize_white,wholesale,120
2020,24,06/14/2020,06/01/2020,Kano,maize,maize_yellow,wholesale,125
2020,24,06/14/2020,06/01/2020,Kano,rice,rice_indian,retail,355.53
2020,24,06/14/2020,06/01/2020,Kano,rice,rice_thailand,retail,416.77
2020,24,06/14/2020,06/01/2020,Katsina,maize,maize_white,retail,114.24
2020,24,06/14/2020,06/01/2020,Katsina,maize,maize_yellow,retail,111.01
2020,24,06/14/2020,06/01/2020,Katsina,rice,rice_indian,retail,448
2020,24,06/14/2020,06/01/2020,Katsina,rice,rice_thailand,retail,461.83
2020,25,06/21/2020,06/01/2020,Kano,maize,maize_white,retail,140.53
2020,25,06/21/2020,06/01/2020,Kano,maize,maize_white,wholesale,120
2020,25,06/21/2020,06/01/2020,Kano,maize,maize_yellow,retail,152.89
2020,25,06/21/2020,06/01/2020,Kano,maize,maize_yellow,wholesale,125
2020,25,06/21/2020,06/01/2020,Kano,rice,rice_indian,retail,381.95
2020,25,06/21/2020,06/01/2020,Kano,rice,rice_thailand,retail,465.55
2020,25,06/21/2020,06/01/2020,Katsina,maize,maize_white,farm_gate,100
2020,25,06/21/2020,06/01/2020,Katsina,maize,maize_white,retail,129.8
2020,25,06/21/2020,06/01/2020,Katsina,maize,maize_yellow,farm_gate,80
2020,25,06/21/2020,06/01/2020,Katsina,maize,maize_yellow,retail,128.02
2020,25,06/21/2020,06/01/2020,Katsina,rice,rice_thailand,farm_gate,420
2020,25,06/21/2020,06/01/2020,Katsina,rice,rice_thailand,retail,466.09
2020,26,06/28/2020,06/01/2020,Kano,maize,maize_white,retail,153.6
2020,26,06/28/2020,06/01/2020,Kano,maize,maize_white,wholesale,120
2020,26,06/28/2020,06/01/2020,Kano,maize,maize_yellow,retail,173.54
2020,26,06/28/2020,06/01/2020,Kano,maize,maize_yellow,wholesale,125
2020,26,06/28/2020,06/01/2020,Kano,rice,rice_indian,retail,446.75
2020,26,06/28/2020,06/01/2020,Kano,rice,rice_thailand,retail,492.51
2020,26,06/28/2020,06/01/2020,Katsina,maize,maize_white,retail,138
2020,26,06/28/2020,06/01/2020,Katsina,maize,maize_yellow,retail,125.67
2020,26,06/28/2020,06/01/2020,Katsina,rice,rice_thailand,retail,440
2020,27,07/05/2020,07/01/2020,Kano,maize,maize_white,wholesale,123.71
2020,27,07/05/2020,07/01/2020,Kano,rice,rice_indian,retail,340
2020,27,07/05/2020,07/01/2020,Kano,rice,rice_thailand,retail,440
2020,27,07/05/2020,07/01/2020,Katsina,maize,maize_white,retail,152
2020,27,07/05/2020,07/01/2020,Katsina,maize,maize_yellow,retail,143.2
2020,27,07/05/2020,07/01/2020,Katsina,rice,rice_thailand,retail,500
2020,28,07/12/2020,07/01/2020,Kano,maize,maize_white,retail,180
2020,28,07/12/2020,07/01/2020,Kano,maize,maize_yellow,retail,180
2020,29,07/19/2020,07/01/2020,Katsina,maize,maize_white,retail,185.45
2020,29,07/19/2020,07/01/2020,Katsina,maize,maize_yellow,retail,178.91
2020,29,07/19/2020,07/01/2020,Katsina,rice,rice_thailand,retail,470
2020,30,07/26/2020,07/01/2020,Katsina,maize,maize_white,retail,201.33
2020,30,07/26/2020,07/01/2020,Katsina,maize,maize_yellow,retail,199.33
2020,30,07/26/2020,07/01/2020,Katsina,rice,rice_thailand,retail,434
2020,31,08/02/2020,07/01/2020,Katsina,maize,maize_white,retail,183.43
2020,31,08/02/2020,07/01/2020,Katsina,maize,maize_yellow,retail,183.43
2020,31,08/02/2020,07/01/2020,Katsina,rice,rice_thailand,retail,436
2020,32,08/09/2020,08/01/2020,Katsina,maize,maize_white,retail,180
2020,32,08/09/2020,08/01/2020,Katsina,maize,maize_yellow,retail,180
2020,32,08/09/2020,08/01/2020,Katsina,rice,rice_thailand,retail,440
2020,33,08/16/2020,08/01/2020,Katsina,maize,maize_white,retail,190.67
2020,33,08/16/2020,08/01/2020,Katsina,maize,maize_yellow,retail,186.67
2021,9,03/07/2021,03/01/2021,Katsina,maize,maize_white,farm_gate,200
2021,9,03/07/2021,03/01/2021,Katsina,maize,maize_white,retail,190.25
2021,9,03/07/2021,03/01/2021,Katsina,maize,maize_yellow,farm_gate,200
2021,9,03/07/2021,03/01/2021,Katsina,maize,maize_yellow,retail,185
2021,9,03/07/2021,03/01/2021,Katsina,rice,rice_thailand,retail,468.57
2021,10,03/14/2021,03/01/2021,Katsina,maize,maize_white,retail,200.57
2021,10,03/14/2021,03/01/2021,Katsina,maize,maize_yellow,retail,191.2
2021,10,03/14/2021,03/01/2021,Katsina,rice,rice_thailand,retail,463.75
2021,11,03/21/2021,03/01/2021,Kaduna,rice,rice_thailand,retail,596.67
2021,11,03/21/2021,03/01/2021,Kano,maize,maize_white,retail,186.87
2021,11,03/21/2021,03/01/2021,Kano,maize,maize_yellow,retail,194
2021,11,03/21/2021,03/01/2021,Kano,rice,rice_indian,retail,549.83
2021,11,03/21/2021,03/01/2021,Kano,rice,rice_thailand,retail,612.06
2021,11,03/21/2021,03/01/2021,Katsina,maize,maize_white,retail,204.28
2021,11,03/21/2021,03/01/2021,Katsina,maize,maize_yellow,retail,210.28
2021,11,03/21/2021,03/01/2021,Katsina,rice,rice_indian,retail,518.57
2021,11,03/21/2021,03/01/2021,Katsina,rice,rice_thailand,retail,589.92
2021,12,03/28/2021,03/01/2021,Kaduna,maize,maize_white,farm_gate,161.48
2021,12,03/28/2021,03/01/2021,Kaduna,maize,maize_white,retail,153.9
2021,12,03/28/2021,03/01/2021,Kaduna,maize,maize_white,wholesale,171.67
2021,12,03/28/2021,03/01/2021,Kaduna,maize,maize_yellow,farm_gate,162
2021,12,03/28/2021,03/01/2021,Kaduna,maize,maize_yellow,retail,138.65
2021,12,03/28/2021,03/01/2021,Kaduna,maize,maize_yellow,wholesale,177.08
2021,12,03/28/2021,03/01/2021,Kaduna,rice,rice_indian,farm_gate,639.03
2021,12,03/28/2021,03/01/2021,Kaduna,rice,rice_indian,retail,617.53
2021,12,03/28/2021,03/01/2021,Kaduna,rice,rice_thailand,farm_gate,645
2021,12,03/28/2021,03/01/2021,Kaduna,rice,rice_thailand,retail,576.94
2021,12,03/28/2021,03/01/2021,Kano,maize,maize_white,retail,222.35
2021,12,03/28/2021,03/01/2021,Kano,maize,maize_yellow,retail,208.49
2021,12,03/28/2021,03/01/2021,Kano,rice,rice_indian,farm_gate,520
2021,12,03/28/2021,03/01/2021,Kano,rice,rice_indian,retail,513.76
2021,12,03/28/2021,03/01/2021,Kano,rice,rice_thailand,farm_gate,600
2021,12,03/28/2021,03/01/2021,Kano,rice,rice_thailand,retail,586.26
2021,12,03/28/2021,03/01/2021,Katsina,maize,maize_white,farm_gate,182.5
2021,12,03/28/2021,03/01/2021,Katsina,maize,maize_white,retail,213.73
2021,12,03/28/2021,03/01/2021,Katsina,maize,maize_white,wholesale,199.95
2021,12,03/28/2021,03/01/2021,Katsina,maize,maize_yellow,farm_gate,185
2021,12,03/28/2021,03/01/2021,Katsina,maize,maize_yellow,retail,228.42
2021,12,03/28/2021,03/01/2021,Katsina,maize,maize_yellow,wholesale,197.49
2021,12,03/28/2021,03/01/2021,Katsina,rice,rice_indian,farm_gate,660
2021,12,03/28/2021,03/01/2021,Katsina,rice,rice_indian,retail,479.71
2021,12,03/28/2021,03/01/2021,Katsina,rice,rice_thailand,farm_gate,603.26
2021,12,03/28/2021,03/01/2021,Katsina,rice,rice_thailand,retail,499.67
2021,12,03/28/2021,03/01/2021,Katsina,rice,rice_thailand,wholesale,220.48
2021,13,04/04/2021,04/01/2021,Kaduna,maize,maize_white,farm_gate,175.78
2021,13,04/04/2021,04/01/2021,Kaduna,maize,maize_white,retail,164.33
2021,13,04/04/2021,04/01/2021,Kaduna,maize,maize_white,wholesale,171.88
2021,13,04/04/2021,04/01/2021,Kaduna,maize,maize_yellow,farm_gate,145.87
2021,13,04/04/2021,04/01/2021,Kaduna,maize,maize_yellow,retail,165.97
2021,13,04/04/2021,04/01/2021,Kaduna,maize,maize_yellow,wholesale,191.67
2021,13,04/04/2021,04/01/2021,Kaduna,rice,rice_indian,farm_gate,583.91
2021,13,04/04/2021,04/01/2021,Kaduna,rice,rice_indian,retail,645.61
2021,13,04/04/2021,04/01/2021,Kaduna,rice,rice_thailand,farm_gate,553.41
2021,13,04/04/2021,04/01/2021,Kaduna,rice,rice_thailand,retail,619.99
2021,13,04/04/2021,04/01/2021,Kano,maize,maize_white,farm_gate,208
2021,13,04/04/2021,04/01/2021,Kano,maize,maize_white,retail,215.61
2021,13,04/04/2021,04/01/2021,Kano,maize,maize_yellow,retail,241.35
2021,13,04/04/2021,04/01/2021,Kano,rice,rice_indian,retail,523.75
2021,13,04/04/2021,04/01/2021,Kano,rice,rice_thailand,retail,596.98
2021,13,04/04/2021,04/01/2021,Katsina,maize,maize_white,farm_gate,193.99
2021,13,04/04/2021,04/01/2021,Katsina,maize,maize_white,retail,204.14
2021,13,04/04/2021,04/01/2021,Katsina,maize,maize_white,wholesale,192.05
2021,13,04/04/2021,04/01/2021,Katsina,maize,maize_yellow,farm_gate,191.14
2021,13,04/04/2021,04/01/2021,Katsina,maize,maize_yellow,retail,211.1
2021,13,04/04/2021,04/01/2021,Katsina,maize,maize_yellow,wholesale,203.11
2021,13,04/04/2021,04/01/2021,Katsina,rice,rice_indian,farm_gate,549.17
2021,13,04/04/2021,04/01/2021,Katsina,rice,rice_indian,retail,499.28
2021,13,04/04/2021,04/01/2021,Katsina,rice,rice_thailand,farm_gate,551.71
2021,13,04/04/2021,04/01/2021,Katsina,rice,rice_thailand,retail,529.8
2021,13,04/04/2021,04/01/2021,Katsina,rice,rice_thailand,wholesale,401.37
2021,14,04/11/2021,04/01/2021,Kaduna,maize,maize_white,farm_gate,175.2
2021,14,04/11/2021,04/01/2021,Kaduna,maize,maize_white,retail,157.87
2021,14,04/11/2021,04/01/2021,Kaduna,maize,maize_white,wholesale,189
2021,14,04/11/2021,04/01/2021,Kaduna,maize,maize_yellow,farm_gate,178.11
2021,14,04/11/2021,04/01/2021,Kaduna,maize,maize_yellow,retail,189.75
2021,14,04/11/2021,04/01/2021,Kaduna,maize,maize_yellow,wholesale,193.33
2021,14,04/11/2021,04/01/2021,Kaduna,rice,rice_indian,farm_gate,660
2021,14,04/11/2021,04/01/2021,Kaduna,rice,rice_indian,retail,559.48
2021,14,04/11/2021,04/01/2021,Kaduna,rice,rice_thailand,farm_gate,565.1
2021,14,04/11/2021,04/01/2021,Kaduna,rice,rice_thailand,retail,531.66
2021,14,04/11/2021,04/01/2021,Kano,maize,maize_white,farm_gate,213.17
2021,14,04/11/2021,04/01/2021,Kano,maize,maize_white,retail,216.65
2021,14,04/11/2021,04/01/2021,Kano,maize,maize_white,wholesale,198.61
2021,14,04/11/2021,04/01/2021,Kano,maize,maize_yellow,retail,238.48
2021,14,04/11/2021,04/01/2021,Kano,maize,maize_yellow,wholesale,200
2021,14,04/11/2021,04/01/2021,Kano,rice,rice_indian,retail,510.33
2021,14,04/11/2021,04/01/2021,Kano,rice,rice_thailand,retail,596.6
2021,14,04/11/2021,04/01/2021,Katsina,maize,maize_white,farm_gate,191.07
2021,14,04/11/2021,04/01/2021,Katsina,maize,maize_white,retail,205.36
2021,14,04/11/2021,04/01/2021,Katsina,maize,maize_white,wholesale,187.68
2021,14,04/11/2021,04/01/2021,Katsina,maize,maize_yellow,farm_gate,197.88
2021,14,04/11/2021,04/01/2021,Katsina,maize,maize_yellow,retail,209.34
2021,14,04/11/2021,04/01/2021,Katsina,maize,maize_yellow,wholesale,197.73
2021,14,04/11/2021,04/01/2021,Katsina,rice,rice_indian,farm_gate,600.74
2021,14,04/11/2021,04/01/2021,Katsina,rice,rice_indian,retail,544.45
2021,14,04/11/2021,04/01/2021,Katsina,rice,rice_indian,wholesale,480
2021,14,04/11/2021,04/01/2021,Katsina,rice,rice_thailand,farm_gate,550.88
2021,14,04/11/2021,04/01/2021,Katsina,rice,rice_thailand,retail,532.7
2021,14,04/11/2021,04/01/2021,Katsina,rice,rice_thailand,wholesale,392.4
2021,15,04/18/2021,04/01/2021,Kaduna,maize,maize_white,farm_gate,175.2
2021,15,04/18/2021,04/01/2021,Kaduna,maize,maize_white,retail,150.52
2021,15,04/18/2021,04/01/2021,Kaduna,maize,maize_white,wholesale,183.99
2021,15,04/18/2021,04/01/2021,Kaduna,maize,maize_yellow,farm_gate,228
2021,15,04/18/2021,04/01/2021,Kaduna,maize,maize_yellow,retail,167.02
2021,15,04/18/2021,04/01/2021,Kaduna,maize,maize_yellow,wholesale,190.34
2021,15,04/18/2021,04/01/2021,Kaduna,rice,rice_indian,farm_gate,670
2021,15,04/18/2021,04/01/2021,Kaduna,rice,rice_indian,retail,584.72
2021,15,04/18/2021,04/01/2021,Kaduna,rice,rice_thailand,farm_gate,585.87
2021,15,04/18/2021,04/01/2021,Kaduna,rice,rice_thailand,retail,656.79
2021,15,04/18/2021,04/01/2021,Kano,maize,maize_white,farm_gate,184.08
2021,15,04/18/2021,04/01/2021,Kano,maize,maize_white,retail,221.64
2021,15,04/18/2021,04/01/2021,Kano,maize,maize_white,wholesale,165.8
2021,15,04/18/2021,04/01/2021,Kano,maize,maize_yellow,retail,226.83
2021,15,04/18/2021,04/01/2021,Kano,rice,rice_indian,farm_gate,640
2021,15,04/18/2021,04/01/2021,Kano,rice,rice_indian,retail,627.84
2021,15,04/18/2021,04/01/2021,Kano,rice,rice_thailand,farm_gate,610.22
2021,15,04/18/2021,04/01/2021,Kano,rice,rice_thailand,retail,612.27
2021,15,04/18/2021,04/01/2021,Katsina,maize,maize_white,farm_gate,225.11
2021,15,04/18/2021,04/01/2021,Katsina,maize,maize_white,retail,205.76
2021,15,04/18/2021,04/01/2021,Katsina,maize,maize_white,wholesale,195.4
2021,15,04/18/2021,04/01/2021,Katsina,maize,maize_yellow,farm_gate,240.8
2021,15,04/18/2021,04/01/2021,Katsina,maize,maize_yellow,retail,217.77
2021,15,04/18/2021,04/01/2021,Katsina,maize,maize_yellow,wholesale,199.03
2021,15,04/18/2021,04/01/2021,Katsina,rice,rice_indian,farm_gate,654.3
2021,15,04/18/2021,04/01/2021,Katsina,rice,rice_indian,retail,502.2
2021,15,04/18/2021,04/01/2021,Katsina,rice,rice_indian,wholesale,456
2021,15,04/18/2021,04/01/2021,Katsina,rice,rice_thailand,farm_gate,532.78
2021,15,04/18/2021,04/01/2021,Katsina,rice,rice_thailand,retail,533.7
2021,15,04/18/2021,04/01/2021,Katsina,rice,rice_thailand,wholesale,502.22
2021,16,04/25/2021,04/01/2021,Kaduna,maize,maize_white,farm_gate,147.64
2021,16,04/25/2021,04/01/2021,Kaduna,maize,maize_white,retail,158.56
2021,16,04/25/2021,04/01/2021,Kaduna,maize,maize_white,wholesale,182.83
2021,16,04/25/2021,04/01/2021,Kaduna,maize,maize_yellow,farm_gate,196
2021,16,04/25/2021,04/01/2021,Kaduna,maize,maize_yellow,retail,156.12
2021,16,04/25/2021,04/01/2021,Kaduna,maize,maize_yellow,wholesale,196.98
2021,16,04/25/2021,04/01/2021,Kaduna,rice,rice_indian,farm_gate,660
2021,16,04/25/2021,04/01/2021,Kaduna,rice,rice_indian,retail,578.29
2021,16,04/25/2021,04/01/2021,Kaduna,rice,rice_thailand,farm_gate,620
2021,16,04/25/2021,04/01/2021,Kaduna,rice,rice_thailand,retail,586.85
2021,16,04/25/2021,04/01/2021,Kano,maize,maize_white,farm_gate,201.85
2021,16,04/25/2021,04/01/2021,Kano,maize,maize_white,retail,218.67
2021,16,04/25/2021,04/01/2021,Kano,maize,maize_white,wholesale,189.29
2021,16,04/25/2021,04/01/2021,Kano,maize,maize_yellow,retail,235.95
2021,16,04/25/2021,04/01/2021,Kano,rice,rice_indian,retail,544.6
2021,16,04/25/2021,04/01/2021,Kano,rice,rice_thailand,farm_gate,360
2021,16,04/25/2021,04/01/2021,Kano,rice,rice_thailand,retail,613.91
2021,16,04/25/2021,04/01/2021,Katsina,maize,maize_white,farm_gate,218.33
2021,16,04/25/2021,04/01/2021,Katsina,maize,maize_white,retail,196.4
2021,16,04/25/2021,04/01/2021,Katsina,maize,maize_white,wholesale,195.35
2021,16,04/25/2021,04/01/2021,Katsina,maize,maize_yellow,farm_gate,252.97
2021,16,04/25/2021,04/01/2021,Katsina,maize,maize_yellow,retail,221.27
2021,16,04/25/2021,04/01/2021,Katsina,maize,maize_yellow,wholesale,207.22
2021,16,04/25/2021,04/01/2021,Katsina,rice,rice_indian,retail,521.82
2021,16,04/25/2021,04/01/2021,Katsina,rice,rice_thailand,farm_gate,607.42
2021,16,04/25/2021,04/01/2021,Katsina,rice,rice_thailand,retail,541.95
2021,16,04/25/2021,04/01/2021,Katsina,rice,rice_thailand,wholesale,258.5
2021,17,05/02/2021,04/01/2021,Kaduna,maize,maize_white,farm_gate,146.19
2021,17,05/02/2021,04/01/2021,Kaduna,maize,maize_white,retail,177.04
2021,17,05/02/2021,04/01/2021,Kaduna,maize,maize_white,wholesale,184.83
2021,17,05/02/2021,04/01/2021,Kaduna,maize,maize_yellow,farm_gate,146.03
2021,17,05/02/2021,04/01/2021,Kaduna,maize,maize_yellow,retail,183.81
2021,17,05/02/2021,04/01/2021,Kaduna,maize,maize_yellow,wholesale,192.86
2021,17,05/02/2021,04/01/2021,Kaduna,rice,rice_indian,farm_gate,660
2021,17,05/02/2021,04/01/2021,Kaduna,rice,rice_indian,retail,585.47
2021,17,05/02/2021,04/01/2021,Kaduna,rice,rice_thailand,farm_gate,590.77
2021,17,05/02/2021,04/01/2021,Kaduna,rice,rice_thailand,retail,635.53
2021,17,05/02/2021,04/01/2021,Kano,maize,maize_white,farm_gate,194.11
2021,17,05/02/2021,04/01/2021,Kano,maize,maize_white,retail,221.28
2021,17,05/02/2021,04/01/2021,Kano,maize,maize_yellow,farm_gate,200
2021,17,05/02/2021,04/01/2021,Kano,maize,maize_yellow,retail,245.25
2021,17,05/02/2021,04/01/2021,Kano,rice,rice_indian,farm_gate,640
2021,17,05/02/2021,04/01/2021,Kano,rice,rice_indian,retail,527.63
2021,17,05/02/2021,04/01/2021,Kano,rice,rice_thailand,farm_gate,680
2021,17,05/02/2021,04/01/2021,Kano,rice,rice_thailand,retail,604.36
2021,17,05/02/2021,04/01/2021,Katsina,maize,maize_white,farm_gate,221.97
